long_name;genus;specie;country;gmi_cntry
calidris alpina;calidris;alpina;Belgium;BEL
calidris alpina;calidris;alpina;Bosnia and Herzegovina;BIH
calidris alpina;calidris;alpina;Bulgaria;BGR
calidris alpina;calidris;alpina;Byelarus;BLR
calidris alpina;calidris;alpina;Croatia;HRV
calidris alpina;calidris;alpina;Denmark;DNK
calidris alpina;calidris;alpina;Estonia;EST
calidris alpina;calidris;alpina;Faroe Islands;FRO
calidris alpina;calidris;alpina;Finland;FIN
calidris alpina;calidris;alpina;France;FRA
calidris alpina;calidris;alpina;Germany;DEU
calidris alpina;calidris;alpina;Greece;GRC
calidris alpina;calidris;alpina;Iceland;ISL
calidris alpina;calidris;alpina;Ireland;IRL
calidris alpina;calidris;alpina;Isle of Man;XIM
calidris alpina;calidris;alpina;Italy;ITA
calidris alpina;calidris;alpina;Latvia;LVA
calidris alpina;calidris;alpina;Lithuania;LTU
calidris alpina;calidris;alpina;Macedonia;MKD
calidris alpina;calidris;alpina;Netherlands;NLD
calidris alpina;calidris;alpina;Norway;NOR
calidris alpina;calidris;alpina;Poland;POL
calidris alpina;calidris;alpina;Portugal;PRT
calidris alpina;calidris;alpina;Romania;ROM
calidris alpina;calidris;alpina;Russia;RUS
calidris alpina;calidris;alpina;Slovenia;SVN
calidris alpina;calidris;alpina;Spain;ESP
calidris alpina;calidris;alpina;Svalbard;SJM
calidris alpina;calidris;alpina;Sweden;SWE
calidris alpina;calidris;alpina;United Kingdom;GBR
calidris alpina;calidris;alpina;Yugoslavia;YUG
calidris canutus;calidris;canutus;Belgium;BEL
calidris canutus;calidris;canutus;Denmark;DNK
calidris canutus;calidris;canutus;France;FRA
calidris canutus;calidris;canutus;Germany;DEU
calidris canutus;calidris;canutus;Greece;GRC
calidris canutus;calidris;canutus;Ireland;IRL
calidris canutus;calidris;canutus;Italy;ITA
calidris canutus;calidris;canutus;Netherlands;NLD
calidris canutus;calidris;canutus;Norway;NOR
calidris canutus;calidris;canutus;Portugal;PRT
calidris canutus;calidris;canutus;Spain;ESP
calidris canutus;calidris;canutus;United Kingdom;GBR
calidris ferruginea;calidris;ferruginea;Spain;ESP
calidris maritima;calidris;maritima;Belgium;BEL
calidris maritima;calidris;maritima;Denmark;DNK
calidris maritima;calidris;maritima;Faroe Islands;FRO
calidris maritima;calidris;maritima;Finland;FIN
calidris maritima;calidris;maritima;France;FRA
calidris maritima;calidris;maritima;Germany;DEU
calidris maritima;calidris;maritima;Iceland;ISL
calidris maritima;calidris;maritima;Ireland;IRL
calidris maritima;calidris;maritima;Isle of Man;XIM
calidris maritima;calidris;maritima;Jan Mayen;SJM
calidris maritima;calidris;maritima;Netherlands;NLD
calidris maritima;calidris;maritima;Norway;NOR
calidris maritima;calidris;maritima;Portugal;PRT
calidris maritima;calidris;maritima;Russia;RUS
calidris maritima;calidris;maritima;Spain;ESP
calidris maritima;calidris;maritima;Svalbard;SJM
calidris maritima;calidris;maritima;Sweden;SWE
calidris maritima;calidris;maritima;United Kingdom;GBR
calidris minuta;calidris;minuta;Albania;ALB
calidris minuta;calidris;minuta;Finland;FIN
calidris minuta;calidris;minuta;France;FRA
calidris minuta;calidris;minuta;Greece;GRC
calidris minuta;calidris;minuta;Italy;ITA
calidris minuta;calidris;minuta;Norway;NOR
calidris minuta;calidris;minuta;Portugal;PRT
calidris minuta;calidris;minuta;Russia;RUS
calidris minuta;calidris;minuta;Spain;ESP
calidris minutilla;calidris;minutilla;Andorra;AND
calidris minutilla;calidris;minutilla;Austria;AUT
calidris minutilla;calidris;minutilla;Belgium;BEL
calidris minutilla;calidris;minutilla;Czech Republic;CZE
calidris minutilla;calidris;minutilla;Denmark;DNK
calidris minutilla;calidris;minutilla;Finland;FIN
calidris minutilla;calidris;minutilla;France;FRA
calidris minutilla;calidris;minutilla;Germany;DEU
calidris minutilla;calidris;minutilla;Iceland;ISL
calidris minutilla;calidris;minutilla;Ireland;IRL
calidris minutilla;calidris;minutilla;Italy;ITA
calidris minutilla;calidris;minutilla;Luxembourg;LUX
calidris minutilla;calidris;minutilla;Monaco;MCO
calidris minutilla;calidris;minutilla;Netherlands;NLD
calidris minutilla;calidris;minutilla;Norway;NOR
calidris minutilla;calidris;minutilla;Poland;POL
calidris minutilla;calidris;minutilla;Portugal;PRT
calidris minutilla;calidris;minutilla;Romania;ROM
calidris minutilla;calidris;minutilla;Russia;RUS
calidris minutilla;calidris;minutilla;Spain;ESP
calidris minutilla;calidris;minutilla;Sweden;SWE
calidris minutilla;calidris;minutilla;Switzerland;CHE
calidris minutilla;calidris;minutilla;United Kingdom;GBR
calidris temminckii;calidris;temminckii;Finland;FIN
calidris temminckii;calidris;temminckii;Italy;ITA
calidris temminckii;calidris;temminckii;Norway;NOR
calidris temminckii;calidris;temminckii;Russia;RUS
calidris temminckii;calidris;temminckii;Spain;ESP
calidris temminckii;calidris;temminckii;Sweden;SWE
calonectris diomedea;calonectris;diomedea;Albania;ALB
calonectris diomedea;calonectris;diomedea;Bosnia and Herzegovina;BIH
calonectris diomedea;calonectris;diomedea;Croatia;HRV
calonectris diomedea;calonectris;diomedea;France;FRA
calonectris diomedea;calonectris;diomedea;Greece;GRC
calonectris diomedea;calonectris;diomedea;Italy;ITA
calonectris diomedea;calonectris;diomedea;Monaco;MCO
calonectris diomedea;calonectris;diomedea;Portugal;PRT
calonectris diomedea;calonectris;diomedea;Slovenia;SVN
calonectris diomedea;calonectris;diomedea;Spain;ESP
calonectris diomedea;calonectris;diomedea;Yugoslavia;YUG
caprimulgus europaeus;caprimulgus;europaeus;Albania;ALB
caprimulgus europaeus;caprimulgus;europaeus;Austria;AUT
caprimulgus europaeus;caprimulgus;europaeus;Belgium;BEL
caprimulgus europaeus;caprimulgus;europaeus;Bosnia and Herzegovina;BIH
caprimulgus europaeus;caprimulgus;europaeus;Bulgaria;BGR
caprimulgus europaeus;caprimulgus;europaeus;Byelarus;BLR
caprimulgus europaeus;caprimulgus;europaeus;Croatia;HRV
caprimulgus europaeus;caprimulgus;europaeus;Czech Republic;CZE
caprimulgus europaeus;caprimulgus;europaeus;Denmark;DNK
caprimulgus europaeus;caprimulgus;europaeus;Estonia;EST
caprimulgus europaeus;caprimulgus;europaeus;Finland;FIN
caprimulgus europaeus;caprimulgus;europaeus;France;FRA
caprimulgus europaeus;caprimulgus;europaeus;Germany;DEU
caprimulgus europaeus;caprimulgus;europaeus;Greece;GRC
caprimulgus europaeus;caprimulgus;europaeus;Hungary;HUN
caprimulgus europaeus;caprimulgus;europaeus;Ireland;IRL
caprimulgus europaeus;caprimulgus;europaeus;Italy;ITA
caprimulgus europaeus;caprimulgus;europaeus;Latvia;LVA
caprimulgus europaeus;caprimulgus;europaeus;Liechtenstein;LIE
caprimulgus europaeus;caprimulgus;europaeus;Lithuania;LTU
caprimulgus europaeus;caprimulgus;europaeus;Luxembourg;LUX
caprimulgus europaeus;caprimulgus;europaeus;Macedonia;MKD
caprimulgus europaeus;caprimulgus;europaeus;Moldova;MDA
caprimulgus europaeus;caprimulgus;europaeus;Monaco;MCO
caprimulgus europaeus;caprimulgus;europaeus;Netherlands;NLD
caprimulgus europaeus;caprimulgus;europaeus;Norway;NOR
caprimulgus europaeus;caprimulgus;europaeus;Poland;POL
caprimulgus europaeus;caprimulgus;europaeus;Portugal;PRT
caprimulgus europaeus;caprimulgus;europaeus;Romania;ROM
caprimulgus europaeus;caprimulgus;europaeus;Russia;RUS
caprimulgus europaeus;caprimulgus;europaeus;San Marino;SMR
caprimulgus europaeus;caprimulgus;europaeus;Slovakia;SVK
caprimulgus europaeus;caprimulgus;europaeus;Slovenia;SVN
caprimulgus europaeus;caprimulgus;europaeus;Spain;ESP
caprimulgus europaeus;caprimulgus;europaeus;Sweden;SWE
caprimulgus europaeus;caprimulgus;europaeus;Switzerland;CHE
caprimulgus europaeus;caprimulgus;europaeus;Ukraine;UKR
caprimulgus europaeus;caprimulgus;europaeus;United Kingdom;GBR
caprimulgus europaeus;caprimulgus;europaeus;Yugoslavia;YUG
caprimulgus ruficollis;caprimulgus;ruficollis;France;FRA
caprimulgus ruficollis;caprimulgus;ruficollis;Portugal;PRT
caprimulgus ruficollis;caprimulgus;ruficollis;Spain;ESP
carduelis cannabina;carduelis;cannabina;Albania;ALB
carduelis cannabina;carduelis;cannabina;Andorra;AND
carduelis cannabina;carduelis;cannabina;Austria;AUT
carduelis cannabina;carduelis;cannabina;Belgium;BEL
carduelis cannabina;carduelis;cannabina;Bosnia and Herzegovina;BIH
carduelis cannabina;carduelis;cannabina;Bulgaria;BGR
carduelis cannabina;carduelis;cannabina;Byelarus;BLR
carduelis cannabina;carduelis;cannabina;Croatia;HRV
carduelis cannabina;carduelis;cannabina;Czech Republic;CZE
carduelis cannabina;carduelis;cannabina;Denmark;DNK
carduelis cannabina;carduelis;cannabina;Estonia;EST
carduelis cannabina;carduelis;cannabina;Finland;FIN
carduelis cannabina;carduelis;cannabina;France;FRA
carduelis cannabina;carduelis;cannabina;Germany;DEU
carduelis cannabina;carduelis;cannabina;Greece;GRC
carduelis cannabina;carduelis;cannabina;Hungary;HUN
carduelis cannabina;carduelis;cannabina;Ireland;IRL
carduelis cannabina;carduelis;cannabina;Isle of Man;XIM
carduelis cannabina;carduelis;cannabina;Italy;ITA
carduelis cannabina;carduelis;cannabina;Latvia;LVA
carduelis cannabina;carduelis;cannabina;Liechtenstein;LIE
carduelis cannabina;carduelis;cannabina;Lithuania;LTU
carduelis cannabina;carduelis;cannabina;Luxembourg;LUX
carduelis cannabina;carduelis;cannabina;Macedonia;MKD
carduelis cannabina;carduelis;cannabina;Moldova;MDA
carduelis cannabina;carduelis;cannabina;Monaco;MCO
carduelis cannabina;carduelis;cannabina;Netherlands;NLD
carduelis cannabina;carduelis;cannabina;Norway;NOR
carduelis cannabina;carduelis;cannabina;Poland;POL
carduelis cannabina;carduelis;cannabina;Portugal;PRT
carduelis cannabina;carduelis;cannabina;Romania;ROM
carduelis cannabina;carduelis;cannabina;Russia;RUS
carduelis cannabina;carduelis;cannabina;San Marino;SMR
carduelis cannabina;carduelis;cannabina;Slovakia;SVK
carduelis cannabina;carduelis;cannabina;Slovenia;SVN
carduelis cannabina;carduelis;cannabina;Spain;ESP
carduelis cannabina;carduelis;cannabina;Sweden;SWE
carduelis cannabina;carduelis;cannabina;Switzerland;CHE
carduelis cannabina;carduelis;cannabina;Ukraine;UKR
carduelis cannabina;carduelis;cannabina;United Kingdom;GBR
carduelis cannabina;carduelis;cannabina;Yugoslavia;YUG
carduelis carduelis;carduelis;carduelis;Albania;ALB
carduelis carduelis;carduelis;carduelis;Andorra;AND
carduelis carduelis;carduelis;carduelis;Austria;AUT
carduelis carduelis;carduelis;carduelis;Belgium;BEL
carduelis carduelis;carduelis;carduelis;Bosnia and Herzegovina;BIH
carduelis carduelis;carduelis;carduelis;Bulgaria;BGR
carduelis carduelis;carduelis;carduelis;Byelarus;BLR
carduelis carduelis;carduelis;carduelis;Croatia;HRV
carduelis carduelis;carduelis;carduelis;Czech Republic;CZE
carduelis carduelis;carduelis;carduelis;Denmark;DNK
carduelis carduelis;carduelis;carduelis;Estonia;EST
carduelis carduelis;carduelis;carduelis;Finland;FIN
carduelis carduelis;carduelis;carduelis;France;FRA
carduelis carduelis;carduelis;carduelis;Germany;DEU
carduelis carduelis;carduelis;carduelis;Greece;GRC
carduelis carduelis;carduelis;carduelis;Hungary;HUN
carduelis carduelis;carduelis;carduelis;Ireland;IRL
carduelis carduelis;carduelis;carduelis;Isle of Man;XIM
carduelis carduelis;carduelis;carduelis;Italy;ITA
carduelis carduelis;carduelis;carduelis;Latvia;LVA
carduelis carduelis;carduelis;carduelis;Liechtenstein;LIE
carduelis carduelis;carduelis;carduelis;Lithuania;LTU
carduelis carduelis;carduelis;carduelis;Luxembourg;LUX
carduelis carduelis;carduelis;carduelis;Macedonia;MKD
carduelis carduelis;carduelis;carduelis;Moldova;MDA
carduelis carduelis;carduelis;carduelis;Monaco;MCO
carduelis carduelis;carduelis;carduelis;Netherlands;NLD
carduelis carduelis;carduelis;carduelis;Norway;NOR
carduelis carduelis;carduelis;carduelis;Poland;POL
carduelis carduelis;carduelis;carduelis;Portugal;PRT
carduelis carduelis;carduelis;carduelis;Romania;ROM
carduelis carduelis;carduelis;carduelis;Russia;RUS
carduelis carduelis;carduelis;carduelis;San Marino;SMR
carduelis carduelis;carduelis;carduelis;Slovakia;SVK
carduelis carduelis;carduelis;carduelis;Slovenia;SVN
carduelis carduelis;carduelis;carduelis;Spain;ESP
carduelis carduelis;carduelis;carduelis;Sweden;SWE
carduelis carduelis;carduelis;carduelis;Switzerland;CHE
carduelis carduelis;carduelis;carduelis;Ukraine;UKR
carduelis carduelis;carduelis;carduelis;United Kingdom;GBR
carduelis carduelis;carduelis;carduelis;Yugoslavia;YUG
carduelis chloris;carduelis;chloris;Albania;ALB
carduelis chloris;carduelis;chloris;Andorra;AND
carduelis chloris;carduelis;chloris;Austria;AUT
carduelis chloris;carduelis;chloris;Belgium;BEL
carduelis chloris;carduelis;chloris;Bosnia and Herzegovina;BIH
carduelis chloris;carduelis;chloris;Bulgaria;BGR
carduelis chloris;carduelis;chloris;Byelarus;BLR
carduelis chloris;carduelis;chloris;Croatia;HRV
carduelis chloris;carduelis;chloris;Czech Republic;CZE
carduelis chloris;carduelis;chloris;Denmark;DNK
carduelis chloris;carduelis;chloris;Estonia;EST
carduelis chloris;carduelis;chloris;Finland;FIN
carduelis chloris;carduelis;chloris;France;FRA
carduelis chloris;carduelis;chloris;Germany;DEU
carduelis chloris;carduelis;chloris;Greece;GRC
carduelis chloris;carduelis;chloris;Hungary;HUN
carduelis chloris;carduelis;chloris;Ireland;IRL
carduelis chloris;carduelis;chloris;Isle of Man;XIM
carduelis chloris;carduelis;chloris;Italy;ITA
carduelis chloris;carduelis;chloris;Latvia;LVA
carduelis chloris;carduelis;chloris;Liechtenstein;LIE
carduelis chloris;carduelis;chloris;Lithuania;LTU
carduelis chloris;carduelis;chloris;Luxembourg;LUX
carduelis chloris;carduelis;chloris;Macedonia;MKD
carduelis chloris;carduelis;chloris;Moldova;MDA
carduelis chloris;carduelis;chloris;Monaco;MCO
carduelis chloris;carduelis;chloris;Netherlands;NLD
carduelis chloris;carduelis;chloris;Norway;NOR
carduelis chloris;carduelis;chloris;Poland;POL
carduelis chloris;carduelis;chloris;Portugal;PRT
carduelis chloris;carduelis;chloris;Romania;ROM
carduelis chloris;carduelis;chloris;Russia;RUS
carduelis chloris;carduelis;chloris;San Marino;SMR
carduelis chloris;carduelis;chloris;Slovakia;SVK
carduelis chloris;carduelis;chloris;Slovenia;SVN
carduelis chloris;carduelis;chloris;Spain;ESP
carduelis chloris;carduelis;chloris;Sweden;SWE
carduelis chloris;carduelis;chloris;Switzerland;CHE
carduelis chloris;carduelis;chloris;Ukraine;UKR
carduelis chloris;carduelis;chloris;United Kingdom;GBR
carduelis chloris;carduelis;chloris;Yugoslavia;YUG
carduelis citrinella;carduelis;citrinella;Andorra;AND
carduelis citrinella;carduelis;citrinella;Austria;AUT
carduelis citrinella;carduelis;citrinella;France;FRA
carduelis citrinella;carduelis;citrinella;Germany;DEU
carduelis citrinella;carduelis;citrinella;Italy;ITA
carduelis citrinella;carduelis;citrinella;Liechtenstein;LIE
carduelis citrinella;carduelis;citrinella;Slovenia;SVN
carduelis citrinella;carduelis;citrinella;Spain;ESP
carduelis citrinella;carduelis;citrinella;Switzerland;CHE
carduelis corsicana;carduelis;corsicana;France;FRA
carduelis corsicana;carduelis;corsicana;Italy;ITA
carduelis flammea;carduelis;flammea;Austria;AUT
carduelis flammea;carduelis;flammea;Belgium;BEL
carduelis flammea;carduelis;flammea;Bosnia and Herzegovina;BIH
carduelis flammea;carduelis;flammea;Bulgaria;BGR
carduelis flammea;carduelis;flammea;Byelarus;BLR
carduelis flammea;carduelis;flammea;Croatia;HRV
carduelis flammea;carduelis;flammea;Czech Republic;CZE
carduelis flammea;carduelis;flammea;Denmark;DNK
carduelis flammea;carduelis;flammea;Estonia;EST
carduelis flammea;carduelis;flammea;Finland;FIN
carduelis flammea;carduelis;flammea;France;FRA
carduelis flammea;carduelis;flammea;Germany;DEU
carduelis flammea;carduelis;flammea;Hungary;HUN
carduelis flammea;carduelis;flammea;Iceland;ISL
carduelis flammea;carduelis;flammea;Ireland;IRL
carduelis flammea;carduelis;flammea;Isle of Man;XIM
carduelis flammea;carduelis;flammea;Italy;ITA
carduelis flammea;carduelis;flammea;Latvia;LVA
carduelis flammea;carduelis;flammea;Liechtenstein;LIE
carduelis flammea;carduelis;flammea;Lithuania;LTU
carduelis flammea;carduelis;flammea;Luxembourg;LUX
carduelis flammea;carduelis;flammea;Moldova;MDA
carduelis flammea;carduelis;flammea;Monaco;MCO
carduelis flammea;carduelis;flammea;Netherlands;NLD
carduelis flammea;carduelis;flammea;Norway;NOR
carduelis flammea;carduelis;flammea;Poland;POL
carduelis flammea;carduelis;flammea;Romania;ROM
carduelis flammea;carduelis;flammea;Russia;RUS
carduelis flammea;carduelis;flammea;Slovakia;SVK
carduelis flammea;carduelis;flammea;Slovenia;SVN
carduelis flammea;carduelis;flammea;Sweden;SWE
carduelis flammea;carduelis;flammea;Switzerland;CHE
carduelis flammea;carduelis;flammea;Ukraine;UKR
carduelis flammea;carduelis;flammea;United Kingdom;GBR
carduelis flammea;carduelis;flammea;Yugoslavia;YUG
carduelis flavirostris;carduelis;flavirostris;Austria;AUT
carduelis flavirostris;carduelis;flavirostris;Belgium;BEL
carduelis flavirostris;carduelis;flavirostris;Croatia;HRV
carduelis flavirostris;carduelis;flavirostris;Czech Republic;CZE
carduelis flavirostris;carduelis;flavirostris;Denmark;DNK
carduelis flavirostris;carduelis;flavirostris;Finland;FIN
carduelis flavirostris;carduelis;flavirostris;France;FRA
carduelis flavirostris;carduelis;flavirostris;Germany;DEU
carduelis flavirostris;carduelis;flavirostris;Hungary;HUN
carduelis flavirostris;carduelis;flavirostris;Ireland;IRL
carduelis flavirostris;carduelis;flavirostris;Isle of Man;XIM
carduelis flavirostris;carduelis;flavirostris;Lithuania;LTU
carduelis flavirostris;carduelis;flavirostris;Netherlands;NLD
carduelis flavirostris;carduelis;flavirostris;Norway;NOR
carduelis flavirostris;carduelis;flavirostris;Poland;POL
carduelis flavirostris;carduelis;flavirostris;Russia;RUS
carduelis flavirostris;carduelis;flavirostris;Slovakia;SVK
carduelis flavirostris;carduelis;flavirostris;Sweden;SWE
carduelis flavirostris;carduelis;flavirostris;Ukraine;UKR
carduelis flavirostris;carduelis;flavirostris;United Kingdom;GBR
carduelis flavirostris;carduelis;flavirostris;Yugoslavia;YUG
carduelis spinus;carduelis;spinus;Albania;ALB
carduelis spinus;carduelis;spinus;Andorra;AND
carduelis spinus;carduelis;spinus;Austria;AUT
carduelis spinus;carduelis;spinus;Belgium;BEL
carduelis spinus;carduelis;spinus;Bosnia and Herzegovina;BIH
carduelis spinus;carduelis;spinus;Bulgaria;BGR
carduelis spinus;carduelis;spinus;Byelarus;BLR
carduelis spinus;carduelis;spinus;Croatia;HRV
carduelis spinus;carduelis;spinus;Czech Republic;CZE
carduelis spinus;carduelis;spinus;Denmark;DNK
carduelis spinus;carduelis;spinus;Estonia;EST
carduelis spinus;carduelis;spinus;Finland;FIN
carduelis spinus;carduelis;spinus;France;FRA
carduelis spinus;carduelis;spinus;Germany;DEU
carduelis spinus;carduelis;spinus;Greece;GRC
carduelis spinus;carduelis;spinus;Hungary;HUN
carduelis spinus;carduelis;spinus;Ireland;IRL
carduelis spinus;carduelis;spinus;Isle of Man;XIM
carduelis spinus;carduelis;spinus;Italy;ITA
carduelis spinus;carduelis;spinus;Latvia;LVA
carduelis spinus;carduelis;spinus;Liechtenstein;LIE
carduelis spinus;carduelis;spinus;Lithuania;LTU
carduelis spinus;carduelis;spinus;Luxembourg;LUX
carduelis spinus;carduelis;spinus;Macedonia;MKD
carduelis spinus;carduelis;spinus;Moldova;MDA
carduelis spinus;carduelis;spinus;Monaco;MCO
carduelis spinus;carduelis;spinus;Netherlands;NLD
carduelis spinus;carduelis;spinus;Norway;NOR
carduelis spinus;carduelis;spinus;Poland;POL
carduelis spinus;carduelis;spinus;Portugal;PRT
carduelis spinus;carduelis;spinus;Romania;ROM
carduelis spinus;carduelis;spinus;Russia;RUS
carduelis spinus;carduelis;spinus;San Marino;SMR
carduelis spinus;carduelis;spinus;Slovakia;SVK
carduelis spinus;carduelis;spinus;Slovenia;SVN
carduelis spinus;carduelis;spinus;Spain;ESP
carduelis spinus;carduelis;spinus;Sweden;SWE
carduelis spinus;carduelis;spinus;Switzerland;CHE
carduelis spinus;carduelis;spinus;Ukraine;UKR
carduelis spinus;carduelis;spinus;United Kingdom;GBR
carduelis spinus;carduelis;spinus;Yugoslavia;YUG
carpodacus erythrinus;carpodacus;erythrinus;Austria;AUT
carpodacus erythrinus;carpodacus;erythrinus;Belgium;BEL
carpodacus erythrinus;carpodacus;erythrinus;Byelarus;BLR
carpodacus erythrinus;carpodacus;erythrinus;Croatia;HRV
carpodacus erythrinus;carpodacus;erythrinus;Czech Republic;CZE
carpodacus erythrinus;carpodacus;erythrinus;Denmark;DNK
carpodacus erythrinus;carpodacus;erythrinus;Estonia;EST
carpodacus erythrinus;carpodacus;erythrinus;Finland;FIN
carpodacus erythrinus;carpodacus;erythrinus;France;FRA
carpodacus erythrinus;carpodacus;erythrinus;Germany;DEU
carpodacus erythrinus;carpodacus;erythrinus;Italy;ITA
carpodacus erythrinus;carpodacus;erythrinus;Latvia;LVA
carpodacus erythrinus;carpodacus;erythrinus;Liechtenstein;LIE
carpodacus erythrinus;carpodacus;erythrinus;Lithuania;LTU
carpodacus erythrinus;carpodacus;erythrinus;Netherlands;NLD
carpodacus erythrinus;carpodacus;erythrinus;Norway;NOR
carpodacus erythrinus;carpodacus;erythrinus;Poland;POL
carpodacus erythrinus;carpodacus;erythrinus;Romania;ROM
carpodacus erythrinus;carpodacus;erythrinus;Russia;RUS
carpodacus erythrinus;carpodacus;erythrinus;Slovakia;SVK
carpodacus erythrinus;carpodacus;erythrinus;Slovenia;SVN
carpodacus erythrinus;carpodacus;erythrinus;Sweden;SWE
carpodacus erythrinus;carpodacus;erythrinus;Switzerland;CHE
carpodacus erythrinus;carpodacus;erythrinus;Ukraine;UKR
carpodacus rubicilla;carpodacus;rubicilla;Russia;RUS
casmerodius albus;casmerodius;albus;Albania;ALB
casmerodius albus;casmerodius;albus;Austria;AUT
casmerodius albus;casmerodius;albus;Belgium;BEL
casmerodius albus;casmerodius;albus;Bosnia and Herzegovina;BIH
